Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Section (product.metafields.custom.custom_section),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Bag strap type (product.metafields.shopify.bag-strap-type),Carry options (product.metafields.shopify.carry-options),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Recommended age group (product.metafields.shopify.recommended-age-group),Target gender (product.metafields.shopify.target-gender),Toy/Game material (product.metafields.shopify.toy-game-material),Wallet features (product.metafields.shopify.wallet-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
getaway-car-nights-leather-bucket-bag,Getaway Car Nights Leather Bucket Bag,"<p data-start=""0"" data-end=""169""><strong data-start=""0"" data-end=""22"">Why you’ll like it</strong><br data-start=""22"" data-end=""25"">A compact statement bucket bag with a smooth leather finish and an easy drawstring closure. Effortless, polished, and made for everyday escapes.</p>
<p data-start=""171"" data-end=""182""><strong data-start=""171"" data-end=""180"">Specs</strong></p>
<ul data-start=""183"" data-end=""317"">
<li data-start=""183"" data-end=""210"">
<p data-start=""185"" data-end=""210"">Genuine cowhide leather</p>
</li>
<li data-start=""211"" data-end=""243"">
<p data-start=""213"" data-end=""243"">Drawstring bucket silhouette</p>
</li>
<li data-start=""244"" data-end=""287"">
<p data-start=""246"" data-end=""287"">Top handle + adjustable crossbody strap</p>
</li>
<li data-start=""288"" data-end=""317"">
<p data-start=""290"" data-end=""317"">Size: <strong data-start=""296"" data-end=""317"">17 x 14.5 x 17 cm</strong></p>
</li>
</ul>
<p data-start=""319"" data-end=""463""><strong data-start=""319"" data-end=""334"">Style Notes</strong><br data-start=""334"" data-end=""337"">Carries best with denim, tailored coats, or all-black looks. Small but intentional—this one’s about attitude, not overpacking.</p>
<p data-start=""465"" data-end=""570"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""465"" data-end=""473"">Care</strong><br data-start=""473"" data-end=""476"">Wipe clean with a soft dry cloth. Avoid prolonged exposure to water, heat, or direct sunlight.</p>
<p><br><br><img src=""https://cf.cjdropshipping.com/d50c69a4-8fe4-496a-8908-f8716b470dff.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/5eba4e2b-f94c-4d07-98e4-bb7377102b68.jpg"" style=""font-size: 14px; max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/5563f028-4c81-4490-b0e4-149470d7f79d.jpg"" style=""font-size: 14px; max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/9c7aaf8d-d186-4ca7-adfc-5e739beae20d.jpg"" style=""font-size: 14px; max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/c01d856c-6822-46a4-86c2-b60dbaf4a1cc.jpg"" style=""font-size: 14px; max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/5a3cc437-e98f-47a5-beec-4fd71e0c6617.jpg"" style=""font-size: 14px; max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/69bee3fc-fc7a-4e1f-8b2a-6af59180d632.jpg"" style=""font-size: 14px; max-width: 100%;""></p>",La Carriva,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Bucket Bags",Bucket Bag,"",true,Color,Apricot,,,,,,,,CJBHNSNS20891-Apricot,600.0,shopify,deny,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1419170283810.jpg?v=1765719315,1,"",false,,,,,,adults,lightweight,leather,single-compartment,,handle; crossbody-strap,,brown; black; beige,,,,female,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/769977710325.jpg?v=1765719321,g,,40.00,active
getaway-car-nights-leather-bucket-bag,,,,,,,,,Black,,,,,,,,CJBHNSNS20891-Black,600.0,shopify,deny,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/2512565037872.jpg?v=1765719316,2,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/2170951650729.jpg?v=1765719321,g,,40.00,
getaway-car-nights-leather-bucket-bag,,,,,,,,,Caramel,,,,,,,,CJBHNSNS20891-Caramel,600.0,shopify,deny,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/430679712209.jpg?v=1765719318,3,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1419170283810_7bd7e61c-a6e2-4cc4-bb6f-1998e5c926f0.jpg?v=1765719321,g,,40.00,
getaway-car-nights-leather-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/10570304998751.jpg?v=1765719318,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
getaway-car-nights-leather-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/39706131007309.jpg?v=1765719319,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
getaway-car-nights-leather-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/769977710325.jpg?v=1765719321,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
getaway-car-nights-leather-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/2170951650729.jpg?v=1765719321,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
getaway-car-nights-leather-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1419170283810_7bd7e61c-a6e2-4cc4-bb6f-1998e5c926f0.jpg?v=1765719321,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-houdini-escape-leather-basket-bag,The Houdini Escape Leather Basket Bag,"<p data-end=""173"" data-start=""0""><strong data-end=""22"" data-start=""0"">Why you’ll like it</strong><br data-end=""25"" data-start=""22"">A relaxed leather basket bag with a woven finish that feels effortless but intentional. Easy to style, easy to carry, and made for everyday escapes.</p>
<p data-end=""186"" data-start=""175""><strong data-end=""184"" data-start=""175"">Specs</strong></p>
<ul data-end=""348"" data-start=""187"">
<li data-end=""212"" data-start=""187"">
<p data-end=""212"" data-start=""189"">Size: 40 x 20 x 12 cm</p>
</li>
<li data-end=""242"" data-start=""213"">
<p data-end=""242"" data-start=""215"">Material: Genuine leather</p>
</li>
<li data-end=""262"" data-start=""243"">
<p data-end=""262"" data-start=""245"">Structure: Soft</p>
</li>
<li data-end=""301"" data-start=""263"">
<p data-end=""301"" data-start=""265"">Closure: Open top with inner pouch</p>
</li>
<li data-end=""348"" data-start=""302"">
<p data-end=""348"" data-start=""304"">Carry options: Top handles, shoulder carry</p>
</li>
</ul>
<p data-end=""508"" data-start=""350""><strong data-end=""365"" data-start=""350"">Style Notes</strong><br data-end=""368"" data-start=""365"">Works with linen dresses, denim, and city-to-coast outfits. Casual, but never sloppy. The kind of bag that makes simple outfits look styled.</p>
<p data-is-only-node="""" data-is-last-node="""" data-end=""616"" data-start=""510""><strong data-end=""518"" data-start=""510"">Care</strong><br data-end=""521"" data-start=""518"">Avoid water exposure. Store in a dust bag when not in use. Clean gently with a soft, dry cloth.</p>
<p><br></p>
<p> </p>
<p><b>Product Image:</b> <br><img src=""https://oss-cf.cjdropshipping.com/product/2025/09/06/09/eb7288cb-d84a-4533-a887-3a6a0eacf7ec.jpg""> <img src=""https://oss-cf.cjdropshipping.com/product/2025/09/06/09/4333df04-91b5-41b0-b243-0f77c57f82bd.jpg""> <img src=""https://oss-cf.cjdropshipping.com/product/2025/09/06/09/ca7003be-3ca2-41be-900a-b4d2b1eda6ca.jpg""> <img src=""https://oss-cf.cjdropshipping.com/product/2025/09/06/09/23f2b9af-7df8-459b-af32-22459a44627b.jpg""> <img src=""https://oss-cf.cjdropshipping.com/product/2025/09/06/09/280b0a05-fa60-4e09-8950-154b486943a0.jpg""> <img src=""https://oss-cf.cjdropshipping.com/product/2025/09/06/09/ed0ddc8b-6b1e-42a6-914e-175472ae2743.jpg""> <img src=""https://oss-cf.cjdropshipping.com/product/2025/09/06/09/073db969-2f1b-42a0-b0a9-cc57b821862a.jpg""> <img src=""https://oss-cf.cjdropshipping.com/product/2025/09/06/09/044d1645-f5bf-4a7f-8d7f-648e7d5c8e4d.jpg""></p>",La Carriva,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shopper Bags",Beach Bag,"",true,Color,Beige With Brown,,Size,40 x 20 x 12 cm,,,,,CJNS249038602BY,580.0,shopify,deny,manual,81.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/5cea8af9-c37e-4370-aa84-276d8e3d4eac_1.jpg?v=1765719094,1,"",false,,,,,,adults,,leather,single-compartment,,handle; shoulder-strap,,brown; white; black; red,,,,female,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/19312de4-6cc6-4ce8-97e7-c050a92368ea.jpg?v=1765719094,g,,61.00,active
the-houdini-escape-leather-basket-bag,,,,,,,,,Black,,,40 x 20 x 12 cm,,,,,CJNS249038604DW,580.0,shopify,deny,manual,81.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/8a9b27d0-8f19-4543-960f-48ff934dd90a.jpg?v=1765719094,2,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/3498d839-9446-4544-b1bf-b13ed0085d61.jpg?v=1765719094,g,,61.00,
the-houdini-escape-leather-basket-bag,,,,,,,,,Coffee,,,40 x 20 x 12 cm,,,,,CJNS249038603CX,580.0,shopify,deny,manual,81.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/8f14ea5b-31a3-4909-9f97-ce969cd7652e.jpg?v=1765719094,3,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/79b71ab7-0bcf-4165-9f1f-066027b9a1a6.jpg?v=1765719094,g,,61.00,
the-houdini-escape-leather-basket-bag,,,,,,,,,Wine Red,,,40 x 20 x 12 cm,,,,,CJNS249038605EV,580.0,shopify,deny,manual,81.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/db74447f-88e1-474d-ad02-c40b9c226cd8.jpg?v=1765719094,4,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/bab92653-fe89-46fd-aa58-5eb6301cee8d.jpg?v=1765719094,g,,61.00,
the-houdini-escape-leather-basket-bag,,,,,,,,,Yellow Brown,,,40 x 20 x 12 cm,,,,,CJNS249038601AZ,580.0,shopify,deny,manual,81.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/3c4b060a-edd5-493a-a487-2c9254af82fc.jpg?v=1765719094,5,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/5cea8af9-c37e-4370-aa84-276d8e3d4eac.jpg?v=1765719094,g,,61.00,
the-houdini-escape-leather-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/19312de4-6cc6-4ce8-97e7-c050a92368ea.jpg?v=1765719094,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-houdini-escape-leather-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/3498d839-9446-4544-b1bf-b13ed0085d61.jpg?v=1765719094,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-houdini-escape-leather-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/79b71ab7-0bcf-4165-9f1f-066027b9a1a6.jpg?v=1765719094,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-houdini-escape-leather-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/bab92653-fe89-46fd-aa58-5eb6301cee8d.jpg?v=1765719094,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-houdini-escape-leather-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/5cea8af9-c37e-4370-aa84-276d8e3d4eac.jpg?v=1765719094,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,The August Road Leather Backpack,"<p data-start=""38"" data-end=""62""><strong data-start=""38"" data-end=""60"">Why you’ll like it</strong></p>
<ul data-start=""63"" data-end=""215"">
<li data-start=""63"" data-end=""119"">
<p data-start=""65"" data-end=""119"">Timeless vintage look with a lived-in leather finish</p>
</li>
<li data-start=""120"" data-end=""164"">
<p data-start=""122"" data-end=""164"">Compact but practical for everyday carry</p>
</li>
<li data-start=""165"" data-end=""215"">
<p data-start=""167"" data-end=""215"">Structured shape that holds its form over time</p>
</li>
</ul>
<p data-start=""217"" data-end=""228""><strong data-start=""217"" data-end=""226"">Specs</strong></p>
<ul data-start=""229"" data-end=""429"">
<li data-start=""229"" data-end=""254"">
<p data-start=""231"" data-end=""254"">Size: 28 x 32 x 15 cm</p>
</li>
<li data-start=""255"" data-end=""306"">
<p data-start=""257"" data-end=""306"">Material: Genuine leather (first-layer cowhide)</p>
</li>
<li data-start=""307"" data-end=""346"">
<p data-start=""309"" data-end=""346"">Closure: Flap with buckle fastening</p>
</li>
<li data-start=""347"" data-end=""370"">
<p data-start=""349"" data-end=""370"">Capacity: Under 20L</p>
</li>
<li data-start=""371"" data-end=""429"">
<p data-start=""373"" data-end=""429"">Interior: Zipper pocket, phone pocket, document pocket</p>
</li>
</ul>
<p data-start=""431"" data-end=""448""><strong data-start=""431"" data-end=""446"">Style Notes</strong></p>
<ul data-start=""449"" data-end=""607"">
<li data-start=""449"" data-end=""502"">
<p data-start=""451"" data-end=""502"">Retro, off-duty energy with an old-road aesthetic</p>
</li>
<li data-start=""503"" data-end=""548"">
<p data-start=""505"" data-end=""548"">Works with coats, knits, denim, and boots</p>
</li>
<li data-start=""549"" data-end=""607"">
<p data-start=""551"" data-end=""607"">Ideal for daily errands, city walks, and casual travel</p>
</li>
</ul>
<p data-start=""609"" data-end=""619""><strong data-start=""609"" data-end=""617"">Care</strong></p>
<ul data-start=""620"" data-end=""772"" data-is-last-node="""" data-is-only-node="""">
<li data-start=""620"" data-end=""669"">
<p data-start=""622"" data-end=""669"">Wipe gently with a dry or slightly damp cloth</p>
</li>
<li data-start=""670"" data-end=""722"">
<p data-start=""672"" data-end=""722"">Avoid prolonged exposure to water and direct sun</p>
</li>
<li data-start=""723"" data-end=""772"" data-is-last-node="""">
<p data-start=""725"" data-end=""772"" data-is-last-node="""">Store stuffed to maintain shape when not in use</p>
</li>
</ul>
<p><br></p>
<p><b>Size information:</b></p>
<p><img src=""https://cf.cjdropshipping.com/60509571-e43b-4b56-8f94-359c35af7b90.png""> <br></p>
<p><img src=""https://cf.cjdropshipping.com/acf3bd47-eef0-4078-b76d-211a140805ae.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/5ff72f60-18d8-4497-b9e2-deceee081773.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/5f7cf069-c129-4bc4-bc71-e8cae22ec215.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/8b33066e-ab8f-4819-8cb4-5983e99adc1c.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/3988f185-4a56-45da-9eca-c1f033a53159.png"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/fbc75138-8745-4547-91a8-e1a2b96d98e8.png"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/b855aca8-7694-4c02-aa99-7fb0519f24b0.png"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/957b742c-10fd-413c-9703-2b5d3beadb37.png"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/4c4d8523-8231-445a-b3c3-612be17f6d15.png"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/983508d7-8b7d-44c1-ad05-a281aabcc650.png"" style=""max-width: 100%;""> <br></p>",La Carriva,Luggage & Bags > Backpacks,Backpack,"",true,Color,Brown,,,,,,,,CJNS131827901AZ,1320.0,shopify,deny,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/6fcab7c2-a61e-472e-81d7-c1ce76c6ea70_1.jpg?v=1765715463,1,"",false,,,,,,,,leather,built-in-compartments; external-pockets,,backpack-strap; handle,,brown,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/6fcab7c2-a61e-472e-81d7-c1ce76c6ea70.jpg?v=1765715463,g,,80.00,active
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/907e9f8c-ec5e-4d61-9924-64000f8ec872.jpg?v=1765715463,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/b46a44ff-b873-4b19-841b-c62f3d702451.jpg?v=1765715463,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/10291b7a-ee10-488b-9b7c-9e231011eac3.jpg?v=1765715463,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/c1081d3f-b09b-47b4-9b80-4805e1188bfb.jpg?v=1765715463,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/29120618-8c62-47c9-b3ad-4b65ab1e4a60.jpg?v=1765715463,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/8b436e9c-2395-471e-9b81-17fab4ca2f28.jpg?v=1765715463,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1fb1a110-3e2d-4566-b195-7f48b4a881b5.jpg?v=1765715463,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/45a04c1f-48dd-4723-88e8-7c0eab0cb8e7.jpg?v=1765715463,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/18436681-9b78-4c30-9570-b8999f0a88df.jpg?v=1765715463,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-august-road-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/6fcab7c2-a61e-472e-81d7-c1ce76c6ea70.jpg?v=1765715463,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-abby-don-t-blend-in-leather-backpack,The Abby Don’t-Blend-In Leather Backpack,"<p data-start=""46"" data-end=""70""><strong data-start=""46"" data-end=""68"">Why you’ll like it</strong></p>
<ul data-start=""71"" data-end=""239"">
<li data-start=""71"" data-end=""136"">
<p data-start=""73"" data-end=""136"">Structured, standout silhouette that actually holds its shape</p>
</li>
<li data-start=""137"" data-end=""187"">
<p data-start=""139"" data-end=""187"">Designed to fit daily essentials plus a laptop</p>
</li>
<li data-start=""188"" data-end=""239"">
<p data-start=""190"" data-end=""239"">Adjustable straps for all-day wear without fuss</p>
</li>
</ul>
<p data-start=""241"" data-end=""252""><strong data-start=""241"" data-end=""250"">Specs</strong></p>
<ul data-start=""253"" data-end=""380"">
<li data-start=""253"" data-end=""282"">
<p data-start=""255"" data-end=""282"">Size: <strong data-start=""261"" data-end=""280"">30 x 40 x 12 cm</strong></p>
</li>
<li data-start=""283"" data-end=""304"">
<p data-start=""285"" data-end=""304""><img>Material: <strong data-start=""295"" data-end=""302"">PVC</strong></p>
</li>
<li data-start=""305"" data-end=""342"">
<p data-start=""307"" data-end=""342"">Closure: Flap with buckle details</p>
</li>
<li data-start=""343"" data-end=""380"">
<p data-start=""345"" data-end=""380"">Strap: Adjustable backpack straps</p>
</li>
</ul>
<p data-start=""382"" data-end=""399""><strong data-start=""382"" data-end=""397"">Style Notes</strong></p>
<ul data-start=""400"" data-end=""559"">
<li data-start=""400"" data-end=""441"">
<p data-start=""402"" data-end=""441"">Clean vintage energy with a bold edge</p>
</li>
<li data-start=""442"" data-end=""498"">
<p data-start=""444"" data-end=""498"">Works with oversized coats, knits, or all-black fits</p>
</li>
<li data-start=""499"" data-end=""559"">
<p data-start=""501"" data-end=""559"">Very Abby: noticeable, confident, not trying to blend in</p>
</li>
</ul>
<p data-start=""561"" data-end=""571""><strong data-start=""561"" data-end=""569"">Care</strong></p>
<ul data-start=""572"" data-end=""653"" data-is-last-node="""" data-is-only-node="""">
<li data-start=""572"" data-end=""609"">
<p data-start=""574"" data-end=""609"">Wipe clean with a soft, dry cloth</p>
</li>
<li data-start=""610"" data-end=""653"" data-is-last-node="""">
<p data-start=""612"" data-end=""653"" data-is-last-node="""">Avoid prolonged sun exposure and moisture</p>
</li>
</ul>
<p><br></p>
<p><img src=""https://cf.cjdropshipping.com/ed0b9f2e-0c00-4d97-9078-fc6214e025b7.jpg""> <br><img src=""https://cf.cjdropshipping.com/f0c2930d-3a99-4193-bb16-c70daa90a5c2.jpg"" style=""max-width: 100%;""> <br><img src=""https://cf.cjdropshipping.com/5fc4939c-5817-42db-a696-ffba9a47b4e0.jpg""> <br><img src=""https://cf.cjdropshipping.com/39f520f4-4683-4151-8c53-7fcbba1ea4ed.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/20a51522-34ee-48cf-9dcf-810bdbfdeb09.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/ed0b9f2e-0c00-4d97-9078-fc6214e025b7.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/78edcf90-7386-4cac-8e28-10dece3355f1.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/c389e624-7442-473c-bdbd-81d90bfbb351.jpg"" style=""max-width: 100%;""> <img src=""https://cf.cjdropshipping.com/2492c3ea-4380-49b5-ba97-e51f9967804f.jpg"" style=""max-width: 100%;""> <br></p>",La Carriva,Luggage & Bags > Backpacks > Laptop Backpacks,Backpack,"",true,Color,Black,,Size,14inches,,,,,CJNS155705701AZ,450.0,shopify,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Gemini_Generated_Image_2dg9dm2dg9dm2dg9.jpg?v=1765715101,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/b39576b5-fb82-4280-9b13-d958e2faea72.jpg?v=1765715101,g,,60.00,active
the-abby-don-t-blend-in-leather-backpack,,,,,,,,,Brown,,,14inches,,,,,CJNS155705702BY,450.0,shopify,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/0c878165-fd58-45d6-bbe4-66e68b37e296.jpg?v=1765715101,2,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/6b31114f-047a-4980-8780-ad1010d41217.jpg?v=1765715101,g,,60.00,
the-abby-don-t-blend-in-leather-backpack,,,,,,,,,Khaki,,,14inches,,,,,CJNS155705703CX,450.0,shopify,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/7024cc5d-5b06-49f1-9e94-aa4c1004c6e4.jpg?v=1765715101,3,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/186a73aa-880c-442f-aab9-8140fba10888.jpg?v=1765715101,g,,60.00,
the-abby-don-t-blend-in-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/83f67a52-e8ca-4b10-bc3a-eda923279708.jpg?v=1765715101,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-abby-don-t-blend-in-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/b700fe5f-7635-42f6-b136-b5bc4218a40d.jpg?v=1765715101,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-abby-don-t-blend-in-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/b39576b5-fb82-4280-9b13-d958e2faea72.jpg?v=1765715101,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-abby-don-t-blend-in-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/6b31114f-047a-4980-8780-ad1010d41217.jpg?v=1765715101,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-abby-don-t-blend-in-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/186a73aa-880c-442f-aab9-8140fba10888.jpg?v=1765715101,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
